valeur_fonciere,code_postal,type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain,exterieur
273500.0,31400,Appartement,65.0,3.0,0.0,0
356500.0,31000,Appartement,67.0,3.0,0.0,0
76400.0,31100,Appartement,10.0,1.0,0.0,0
108900.0,31500,Appartement,43.0,2.0,0.0,0
172500.0,31200,Appartement,67.0,3.0,0.0,0
162000.0,31200,Appartement,64.0,3.0,0.0,0
284564.0,31300,Appartement,85.0,4.0,0.0,0
170000.0,31200,Appartement,60.0,3.0,0.0,0
162000.0,31300,Appartement,66.0,3.0,0.0,0
210000.0,31100,Appartement,80.0,2.0,0.0,0
240400.0,31500,Appartement,54.0,2.0,0.0,0
130000.0,31200,Appartement,56.0,3.0,0.0,0
350800.0,31500,Appartement,79.0,4.0,0.0,0
250000.0,31000,Appartement,50.0,2.0,0.0,0
223125.0,31400,Appartement,44.0,1.0,0.0,0
313000.0,31500,Appartement,63.0,3.0,0.0,0
202000.0,31200,Appartement,69.0,3.0,0.0,0
172000.0,31300,Appartement,59.0,3.0,0.0,0
106897.0,31000,Appartement,28.0,1.0,0.0,0
227070.0,31400,Appartement,60.0,3.0,0.0,0
161950.0,31000,Appartement,29.0,1.0,0.0,0
135000.0,31200,Appartement,58.0,3.0,0.0,0
188100.0,31300,Appartement,49.0,2.0,0.0,0
80000.0,31500,Appartement,22.0,1.0,0.0,0
136000.0,31200,Appartement,65.0,4.0,0.0,0
90000.0,31500,Appartement,37.0,2.0,0.0,0
134700.0,31300,Appartement,63.0,4.0,0.0,0
157000.0,31100,Appartement,54.0,3.0,0.0,0
112500.0,31100,Appartement,72.0,3.0,0.0,0
247850.0,31400,Appartement,67.0,3.0,0.0,0
191000.0,31400,Appartement,50.0,2.0,0.0,0
160000.0,31200,Appartement,63.0,3.0,0.0,0
142000.0,31200,Appartement,66.0,3.0,0.0,0
77440.0,31100,Appartement,21.0,1.0,0.0,0
299990.0,31000,Appartement,67.0,3.0,0.0,0
250400.0,31200,Appartement,56.0,3.0,0.0,0
193920.0,31300,Appartement,57.0,3.0,0.0,0
240000.0,31000,Appartement,52.0,2.0,0.0,0
123330.0,31200,Appartement,48.0,2.0,0.0,0
139500.0,31500,Appartement,70.0,3.0,0.0,0
104620.0,31300,Appartement,42.0,2.0,0.0,0
287000.0,31300,Appartement,64.0,3.0,0.0,0
210000.0,31400,Appartement,56.0,3.0,0.0,0
154000.0,31100,Appartement,87.0,4.0,0.0,0
141000.0,31400,Appartement,35.0,2.0,0.0,0
44000.0,31100,Appartement,16.0,1.0,0.0,0
178000.0,31000,Appartement,35.0,2.0,0.0,0
92000.0,31100,Appartement,55.0,3.0,0.0,0
117445.0,31200,Appartement,41.0,2.0,0.0,0
137250.0,31200,Appartement,64.0,3.0,0.0,0
159800.0,31300,Appartement,53.0,3.0,0.0,0
182000.0,31400,Appartement,62.0,4.0,0.0,0
223100.0,31200,Appartement,57.0,3.0,0.0,0
74677.0,31000,Appartement,17.0,1.0,0.0,0
353750.0,31000,Appartement,77.0,4.0,0.0,0
210000.0,31200,Appartement,78.0,5.0,0.0,0
203100.0,31300,Appartement,54.0,3.0,0.0,0
242700.0,31400,Appartement,70.0,3.0,0.0,0
171500.0,31200,Appartement,60.0,3.0,0.0,0
229000.0,31500,Appartement,56.0,3.0,0.0,0
161705.0,31200,Appartement,62.0,3.0,0.0,0
485437.0,31000,Appartement,125.0,5.0,0.0,0
143000.0,31100,Appartement,61.0,3.0,0.0,0
187814.0,31300,Appartement,65.0,3.0,0.0,0
554280.0,31000,Appartement,50.0,1.0,0.0,0
135000.0,31400,Appartement,46.0,2.0,0.0,0
646667.0,31500,Appartement,84.0,4.0,316.0,1
157000.0,31200,Appartement,62.0,3.0,0.0,0
178950.0,31500,Appartement,56.0,3.0,0.0,0
280000.0,31200,Appartement,69.0,3.0,0.0,0
191725.0,31500,Appartement,67.0,10.0,0.0,0
168000.0,31500,Appartement,60.0,3.0,0.0,0
179000.0,31300,Appartement,63.0,2.0,0.0,0
190000.0,31100,Appartement,101.0,5.0,0.0,0
230000.0,31400,Appartement,69.0,3.0,0.0,0
245650.0,31300,Appartement,67.0,3.0,0.0,0
135000.0,31300,Appartement,56.0,3.0,0.0,0
212000.0,31200,Appartement,66.0,3.0,0.0,0
159999.0,31200,Appartement,62.0,3.0,0.0,0
145845.25,31000,Appartement,29.0,1.0,0.0,0
104182.0,31200,Appartement,41.0,2.0,0.0,0
260000.0,31000,Appartement,37.0,2.0,0.0,0
96200.0,31500,Appartement,48.0,2.0,0.0,0
167330.0,31500,Appartement,50.0,3.0,0.0,0
114150.0,31400,Appartement,35.0,2.0,0.0,0
163600.0,31500,Appartement,51.0,2.0,0.0,0
97000.0,31300,Appartement,68.0,4.0,0.0,0
235000.0,31300,Appartement,73.0,3.0,0.0,0
65000.0,31400,Appartement,21.0,1.0,0.0,0
89000.0,31400,Appartement,19.0,1.0,0.0,0
103000.0,31100,Appartement,43.0,2.0,0.0,0
125000.0,31200,Appartement,44.0,2.0,0.0,0
175000.0,31500,Appartement,38.0,2.0,0.0,0
178000.0,31000,Appartement,30.0,2.0,0.0,0
837520.0,31500,Appartement,48.0,2.0,129.0,1
212100.0,31400,Appartement,68.0,3.0,0.0,0
151852.0,31400,Appartement,57.0,3.0,0.0,0
109000.0,31400,Appartement,33.0,2.0,0.0,0
170000.0,31500,Appartement,15.0,1.0,0.0,0
124780.0,31000,Appartement,27.0,1.0,0.0,0
99000.0,31400,Appartement,24.0,1.0,0.0,0
142552.0,31300,Appartement,68.0,4.0,0.0,0
176500.0,31200,Appartement,54.0,3.0,0.0,0
121000.0,31300,Appartement,31.0,2.0,0.0,0
319500.0,31500,Appartement,92.0,3.0,0.0,0
150000.0,31400,Appartement,35.0,2.0,0.0,0
285000.0,31400,Appartement,67.0,3.0,0.0,0
118000.0,31000,Appartement,20.0,1.0,0.0,0
160800.0,31500,Appartement,69.0,3.0,0.0,0
118800.0,31300,Appartement,55.0,3.0,0.0,0
30000.0,31000,Appartement,24.0,2.0,0.0,0
164340.0,31300,Appartement,65.0,3.0,0.0,0
200500.0,31200,Appartement,67.0,3.0,0.0,0
66000.0,31300,Appartement,16.0,1.0,0.0,0
93500.0,31400,Appartement,18.0,1.0,0.0,0
110000.0,31100,Appartement,40.0,2.0,0.0,0
200000.0,31300,Appartement,73.0,4.0,0.0,0
230500.0,31200,Appartement,67.0,3.0,0.0,0
219350.0,31200,Appartement,68.0,4.0,0.0,0
161000.0,31100,Appartement,70.0,4.0,0.0,0
110000.0,31400,Appartement,30.0,1.0,0.0,0
112000.0,31300,Appartement,39.0,2.0,0.0,0
108000.0,31300,Appartement,20.0,1.0,0.0,0
177850.0,31100,Appartement,65.0,3.0,0.0,0
126045.0,31300,Appartement,34.0,2.0,0.0,0
200000.0,31500,Appartement,35.0,2.0,234.0,1
354170.0,31400,Appartement,65.0,3.0,0.0,0
227500.0,31200,Appartement,68.0,3.0,0.0,0
308290.0,31200,Appartement,113.0,5.0,0.0,0
401500.0,31500,Appartement,17.0,1.0,94.0,1
65000.0,31400,Appartement,38.0,2.0,0.0,0
124000.0,31400,Appartement,29.0,2.0,0.0,0
199000.0,31400,Appartement,58.0,3.0,0.0,0
95000.0,31400,Appartement,23.0,1.0,0.0,0
276500.0,31500,Appartement,81.0,4.0,0.0,0
198000.0,31400,Appartement,63.0,4.0,0.0,0
287347.0,31400,Appartement,70.0,3.0,0.0,0
321690.0,31300,Appartement,61.0,3.0,0.0,0
367650.0,31000,Appartement,70.0,2.0,0.0,0
209000.0,31300,Appartement,46.0,3.0,0.0,0
135000.0,31400,Appartement,59.0,4.0,0.0,0
135000.0,31200,Appartement,48.0,2.0,0.0,0
130000.0,31200,Appartement,56.0,3.0,0.0,0
142000.0,31000,Appartement,26.0,1.0,0.0,0
142000.0,31100,Appartement,87.0,4.0,0.0,0
747300.0,31000,Appartement,143.0,4.0,0.0,0
110000.0,31100,Appartement,67.0,4.0,0.0,0
479470.0,31000,Appartement,80.0,3.0,0.0,0
126000.0,31500,Appartement,49.0,3.0,0.0,0
286504.0,31500,Appartement,61.0,3.0,0.0,0
177500.0,31200,Appartement,68.0,4.0,0.0,0
167000.0,31000,Appartement,79.0,4.0,0.0,0
92600.0,31100,Appartement,42.0,2.0,0.0,0
104000.0,31200,Appartement,53.0,3.0,0.0,0
84440.0,31300,Appartement,20.0,1.0,0.0,0
154416.0,31500,Appartement,33.0,2.0,0.0,0
178000.0,31200,Appartement,75.0,4.0,0.0,0
115400.0,31200,Appartement,62.0,3.0,0.0,0
172000.0,31000,Appartement,36.0,1.0,0.0,0
177000.0,31200,Appartement,63.0,3.0,0.0,0
145000.0,31200,Appartement,54.0,3.0,0.0,0
123584.91,31400,Appartement,29.0,1.0,0.0,0
81500.0,31400,Appartement,15.0,1.0,0.0,0
217000.0,31400,Appartement,44.0,2.0,0.0,0
235190.0,31500,Appartement,61.0,3.0,0.0,0
125720.0,31100,Appartement,43.0,2.0,0.0,0
255000.0,31400,Appartement,69.0,3.0,0.0,0
184000.0,31400,Appartement,52.0,3.0,0.0,0
160000.0,31400,Appartement,40.0,2.0,0.0,0
159050.0,31400,Appartement,40.0,1.0,0.0,0
208000.0,31300,Appartement,46.0,2.0,0.0,0
136260.0,31000,Appartement,27.0,2.0,0.0,0
169820.0,31400,Appartement,57.0,3.0,0.0,0
115000.0,31400,Appartement,20.0,1.0,0.0,0
151800.0,31200,Appartement,63.0,3.0,0.0,0
445000.0,31000,Appartement,66.0,3.0,0.0,0
206000.0,31200,Appartement,60.0,3.0,0.0,0
1368100.0,31000,Appartement,210.0,4.0,0.0,0
210000.0,31500,Appartement,99.0,5.0,0.0,0
154000.0,31000,Appartement,28.0,1.0,0.0,0
237875.0,31100,Appartement,105.0,5.0,0.0,0
291000.0,31200,Appartement,73.0,3.0,0.0,0
432771.0,31500,Appartement,76.0,3.0,0.0,0
165557.0,31500,Appartement,56.0,2.0,0.0,0
183900.0,31400,Appartement,88.0,5.0,0.0,0
120000.0,31200,Appartement,51.0,3.0,0.0,0
299000.0,31500,Appartement,119.0,5.0,0.0,0
150000.0,31200,Appartement,65.0,2.0,0.0,0
195000.0,31200,Appartement,83.0,4.0,0.0,0
106500.0,31200,Appartement,41.0,2.0,0.0,0
494000.0,31400,Appartement,85.0,4.0,0.0,0
99400.0,31200,Appartement,48.0,2.0,0.0,0
153600.0,31400,Appartement,45.0,3.0,0.0,0
217000.0,31400,Appartement,61.0,3.0,0.0,0
88000.0,31100,Appartement,42.0,2.0,0.0,0
160000.0,31200,Appartement,57.0,3.0,0.0,0
161000.0,31100,Appartement,95.0,5.0,0.0,0
94640.0,31100,Appartement,74.0,4.0,0.0,0
190000.0,31400,Appartement,72.0,4.0,0.0,0
201000.0,31000,Appartement,20.0,1.0,0.0,0
141050.0,31500,Appartement,45.0,2.0,0.0,0
210000.0,31000,Appartement,47.0,2.0,0.0,0
102400.0,31100,Appartement,85.0,4.0,0.0,0
185000.0,31000,Appartement,39.0,2.0,0.0,0
230000.0,31200,Appartement,98.0,4.0,0.0,0
155000.0,31500,Appartement,73.0,4.0,0.0,0
219100.0,31300,Appartement,86.0,4.0,0.0,0
155000.0,31200,Appartement,62.0,3.0,0.0,0
85000.0,31500,Appartement,33.0,1.0,0.0,0
176000.0,31400,Appartement,76.0,5.0,0.0,0
480000.0,31000,Appartement,90.0,3.0,0.0,0
239750.0,31400,Appartement,80.0,4.0,0.0,0
116000.0,31500,Appartement,17.0,1.0,0.0,0
2675000.0,31000,Appartement,50.0,2.0,263.0,1
91000.0,31400,Appartement,23.0,1.0,0.0,0
158000.0,31300,Appartement,68.0,4.0,0.0,0
80000.0,31500,Appartement,18.0,1.0,0.0,0
115740.0,31200,Appartement,69.0,3.0,0.0,0
120000.0,31200,Appartement,42.0,2.0,0.0,0
130000.0,31200,Appartement,35.0,2.0,0.0,0
175000.0,31100,Appartement,90.0,4.0,0.0,0
167200.0,31200,Appartement,60.0,3.0,0.0,0
183200.0,31300,Appartement,50.0,2.0,0.0,0
107500.0,31200,Appartement,60.0,4.0,0.0,0
85000.0,31000,Appartement,20.0,1.0,0.0,0
185000.0,31200,Appartement,62.0,4.0,0.0,0
275000.0,31100,Appartement,86.0,4.0,0.0,0
346525.0,31500,Appartement,90.0,3.0,0.0,0
179200.0,31300,Appartement,40.0,1.0,0.0,0
238550.0,31000,Appartement,50.0,2.0,0.0,0
170000.0,31500,Appartement,80.0,4.0,0.0,0
125000.0,31200,Appartement,43.0,2.0,0.0,0
355000.0,31000,Appartement,100.0,4.0,0.0,0
159000.0,31200,Appartement,60.0,3.0,0.0,0
139000.0,31000,Appartement,24.0,1.0,0.0,0
710000.0,31200,Appartement,65.0,4.0,397.0,1
127777.0,31100,Appartement,50.0,2.0,0.0,0
136000.0,31300,Appartement,40.0,2.0,0.0,0
64000.0,31100,Appartement,60.0,3.0,0.0,0
120000.0,31500,Appartement,64.0,4.0,0.0,0
131000.0,31500,Appartement,43.0,2.0,0.0,0
87000.0,31200,Appartement,34.0,1.0,0.0,0
85000.0,31100,Appartement,34.0,2.0,0.0,0
346133.0,31300,Appartement,74.0,4.0,0.0,0
193500.0,31500,Appartement,68.0,4.0,0.0,0
295000.0,31400,Appartement,75.0,2.0,0.0,0
217720.0,31300,Appartement,67.0,4.0,0.0,0
135000.0,31500,Appartement,49.0,2.0,0.0,0
171721.0,31400,Appartement,44.0,2.0,0.0,0
77000.0,31400,Appartement,22.0,1.0,0.0,0
197000.0,31000,Appartement,53.0,3.0,0.0,0
147000.0,31100,Appartement,49.0,2.0,0.0,0
156997.56,31400,Appartement,19.0,1.0,0.0,0
125000.0,31100,Appartement,63.0,4.0,0.0,0
156000.0,31300,Appartement,55.0,3.0,0.0,0
163100.0,31300,Appartement,56.0,3.0,0.0,0
283150.0,31400,Appartement,82.0,4.0,0.0,0
190000.0,31200,Appartement,64.0,3.0,0.0,0
150000.0,31200,Appartement,72.0,3.0,0.0,0
80000.0,31300,Appartement,38.0,2.0,0.0,0
174080.0,31400,Appartement,42.0,2.0,0.0,0
86000.0,31400,Appartement,18.0,1.0,0.0,0
195000.0,31300,Appartement,58.0,4.0,0.0,0
96000.0,31300,Appartement,23.0,1.0,0.0,0
71500.0,31400,Appartement,20.0,1.0,0.0,0
155000.0,31400,Appartement,85.0,4.0,0.0,0
177500.0,31200,Appartement,59.0,3.0,0.0,0
204200.0,31500,Appartement,56.0,3.0,0.0,0
45000.0,31100,Appartement,22.0,2.0,0.0,0
106000.0,31200,Appartement,41.0,2.0,0.0,0
760000.0,31000,Appartement,153.0,5.0,0.0,0
122171.0,31100,Appartement,45.0,2.0,0.0,0
124000.0,31200,Appartement,56.0,3.0,0.0,0
337600.0,31000,Appartement,73.0,3.0,0.0,0
88000.0,31200,Appartement,32.0,2.0,0.0,0
307500.0,31400,Appartement,66.0,3.0,0.0,0
199000.0,31200,Appartement,66.0,3.0,0.0,0
96050.0,31200,Appartement,38.0,1.0,0.0,0
125000.0,31500,Appartement,55.0,3.0,0.0,0
272100.0,31400,Appartement,70.0,3.0,0.0,0
120000.0,31200,Appartement,49.0,2.0,0.0,0
115000.0,31300,Appartement,42.0,2.0,0.0,0
121250.0,31000,Appartement,96.0,4.0,0.0,0
284739.0,31300,Appartement,65.0,3.0,0.0,0
300000.0,31200,Appartement,96.0,5.0,436.0,1
272462.0,31000,Appartement,59.0,3.0,0.0,0
250000.0,31500,Appartement,83.0,4.0,0.0,0
222000.0,31200,Appartement,69.0,3.0,0.0,0
167150.0,31100,Appartement,78.0,4.0,0.0,0
190000.0,31300,Appartement,53.0,3.0,0.0,0
135000.0,31000,Appartement,38.0,1.0,0.0,0
270000.0,31400,Appartement,61.0,3.0,0.0,0
130000.0,31500,Appartement,72.0,3.0,0.0,0
105000.0,31500,Appartement,44.0,2.0,0.0,0
433072.0,31400,Appartement,87.0,3.0,0.0,0
124200.0,31400,Appartement,52.0,1.0,0.0,0
145000.0,31400,Appartement,29.0,1.0,0.0,0
208200.0,31300,Appartement,65.0,4.0,0.0,0
213300.0,31500,Appartement,46.0,2.0,0.0,0
236000.0,31200,Appartement,91.0,4.0,0.0,0
305000.0,31400,Appartement,72.0,3.0,0.0,0
159000.0,31000,Appartement,40.0,1.0,0.0,0
401700.0,31400,Appartement,71.0,3.0,0.0,0
182000.0,31300,Appartement,49.0,2.0,0.0,0
165000.0,31000,Appartement,35.0,1.0,0.0,0
148500.0,31300,Appartement,60.0,3.0,0.0,0
301000.0,31500,Appartement,63.0,4.0,0.0,0
116870.0,31400,Appartement,42.0,2.0,0.0,0
117000.0,31100,Appartement,74.0,4.0,0.0,0
215000.0,31300,Appartement,85.0,4.0,0.0,0
146455.0,31100,Appartement,78.0,4.0,0.0,0
110000.0,31200,Appartement,39.0,2.0,0.0,0
105000.0,31100,Appartement,70.0,3.0,0.0,0
82336.0,31100,Appartement,32.0,2.0,0.0,0
412240.0,31500,Appartement,100.0,5.0,0.0,0
179000.0,31300,Appartement,41.0,2.0,0.0,0
128000.0,31100,Appartement,73.0,4.0,0.0,0
303500.0,31500,Appartement,77.0,3.0,0.0,0
118000.0,31300,Appartement,21.0,2.0,0.0,0
366000.0,31200,Appartement,90.0,4.0,0.0,0
215022.0,31500,Appartement,64.0,3.0,0.0,0
413350.0,31300,Appartement,66.0,3.0,0.0,0
800000.0,31200,Appartement,95.0,4.0,1430.0,1
146000.0,31500,Appartement,63.0,4.0,0.0,0
90000.0,31500,Appartement,28.0,1.0,0.0,0
106000.0,31200,Appartement,40.0,2.0,0.0,0
220000.0,31400,Appartement,44.0,2.0,0.0,0
125000.0,31500,Appartement,26.0,1.0,0.0,0
186000.0,31300,Appartement,48.0,2.0,0.0,0
130000.0,31200,Appartement,64.0,3.0,0.0,0
72000.0,31300,Appartement,22.0,1.0,0.0,0
169900.0,31400,Appartement,48.0,2.0,0.0,0
185150.0,31400,Appartement,53.0,3.0,0.0,0
125000.0,31400,Appartement,27.0,2.0,0.0,0
146700.0,31200,Appartement,60.0,3.0,0.0,0
224735.0,31400,Appartement,83.0,4.0,0.0,0
543600.0,31300,Appartement,127.0,4.0,0.0,0
180000.0,31200,Appartement,20.0,1.0,0.0,0
119320.0,31200,Appartement,39.0,2.0,0.0,0
124000.0,31000,Appartement,21.0,1.0,0.0,0
257450.0,31500,Appartement,68.0,4.0,0.0,0
98240.0,31500,Appartement,33.0,1.0,0.0,0
304700.0,31000,Appartement,67.0,2.0,0.0,0
170000.0,31300,Appartement,51.0,2.0,0.0,0
213850.0,31500,Appartement,60.0,3.0,0.0,0
81000.0,31200,Appartement,36.0,1.0,0.0,0
123000.0,31200,Appartement,44.0,2.0,0.0,0
890000.0,31000,Appartement,125.0,3.0,0.0,0
119400.0,31200,Appartement,47.0,2.0,0.0,0
244300.0,31000,Appartement,69.0,3.0,0.0,0
210000.0,31300,Appartement,69.0,3.0,0.0,0
106500.0,31200,Appartement,43.0,2.0,0.0,0
258000.0,31000,Appartement,53.0,2.0,0.0,0
147310.0,31200,Appartement,63.0,3.0,0.0,0
178230.0,31400,Appartement,42.0,1.0,0.0,0
157445.0,31000,Appartement,21.0,1.0,0.0,0
125000.0,31200,Appartement,43.0,2.0,0.0,0
222000.0,31500,Appartement,76.0,4.0,0.0,0
192000.0,31300,Appartement,71.0,3.0,0.0,0
1110000.0,31000,Appartement,230.0,6.0,0.0,0
202900.0,31200,Appartement,57.0,4.0,0.0,0
180000.0,31400,Appartement,65.0,3.0,0.0,0
186000.0,31200,Appartement,67.0,3.0,0.0,0
141335.0,31400,Appartement,35.0,2.0,0.0,0
73540.0,31100,Appartement,21.0,1.0,0.0,0
200000.0,31400,Appartement,64.0,3.0,0.0,0
113057.22,31400,Appartement,24.0,1.0,0.0,0
162000.0,31400,Appartement,39.0,2.0,0.0,0
149247.0,31400,Appartement,52.0,2.0,0.0,0
135000.0,31200,Appartement,66.0,3.0,0.0,0
140000.0,31000,Appartement,55.0,3.0,0.0,0
186030.0,31400,Appartement,59.0,3.0,0.0,0
182980.0,31200,Appartement,67.0,4.0,0.0,0
1380600.0,31000,Appartement,200.0,4.0,0.0,0
65000.0,31400,Appartement,15.0,1.0,0.0,0
109000.0,31400,Appartement,27.0,1.0,0.0,0
537500.0,31000,Appartement,73.0,3.0,0.0,0
276700.0,31000,Appartement,68.0,3.0,0.0,0
299000.0,31200,Appartement,63.0,3.0,0.0,0
112000.0,31400,Appartement,34.0,2.0,0.0,0
430000.0,31000,Appartement,120.0,4.0,0.0,0
249220.0,31400,Appartement,60.0,2.0,0.0,0
130000.0,31000,Appartement,29.0,1.0,0.0,0
105000.0,31500,Appartement,39.0,2.0,0.0,0
280000.0,31300,Appartement,69.0,3.0,0.0,0
240000.0,31500,Appartement,56.0,3.0,0.0,0
131800.0,31300,Appartement,46.0,2.0,0.0,0
168000.0,31400,Appartement,46.0,2.0,0.0,0
100000.0,31400,Appartement,21.0,1.0,0.0,0
142550.0,31200,Appartement,58.0,3.0,0.0,0
165000.0,31200,Appartement,65.0,4.0,0.0,0
124200.0,31200,Appartement,63.0,3.0,0.0,0
178000.0,31500,Appartement,80.0,4.0,0.0,0
135000.0,31300,Appartement,37.0,2.0,0.0,0
236349.0,31400,Appartement,92.0,5.0,0.0,0
91000.0,31300,Appartement,39.0,2.0,0.0,0
232598.0,31500,Appartement,83.0,5.0,0.0,0
237000.0,31200,Appartement,78.0,4.0,0.0,0
152000.0,31400,Appartement,46.0,2.0,0.0,0
167000.0,31400,Appartement,49.0,2.0,0.0,0
98500.0,31200,Appartement,52.0,3.0,0.0,0
105000.0,31100,Appartement,68.0,4.0,0.0,0
239000.0,31500,Appartement,54.0,3.0,0.0,0
106650.0,31200,Appartement,53.0,3.0,0.0,0
251980.0,31500,Appartement,75.0,3.0,0.0,0
198000.0,31300,Appartement,82.0,5.0,0.0,0
151006.0,31300,Appartement,52.0,3.0,0.0,0
100000.0,31200,Appartement,39.0,2.0,0.0,0
142000.0,31100,Appartement,80.0,4.0,0.0,0
140000.0,31200,Appartement,39.0,2.0,0.0,0
154800.0,31500,Appartement,71.0,4.0,0.0,0
90327.0,31300,Appartement,38.0,2.0,0.0,0
190000.0,31300,Appartement,66.0,3.0,0.0,0
192900.0,31200,Appartement,60.0,3.0,0.0,0
196741.0,31000,Appartement,39.0,2.0,0.0,0
155500.0,31000,Appartement,56.0,3.0,0.0,0
145450.0,31500,Appartement,48.0,2.0,0.0,0
148000.0,31400,Appartement,56.0,3.0,0.0,0
142000.0,31200,Appartement,61.0,3.0,0.0,0
220000.0,31300,Appartement,67.0,3.0,0.0,0
110000.0,31000,Appartement,23.0,1.0,0.0,0
222000.0,31000,Appartement,43.0,2.0,0.0,0
242000.0,31000,Appartement,45.0,2.0,0.0,0
165000.0,31200,Appartement,64.0,4.0,0.0,0
597300.0,31400,Appartement,102.0,4.0,0.0,0
536432.0,31000,Appartement,90.0,5.0,0.0,0
99300.0,31500,Appartement,31.0,1.0,0.0,0
263000.0,31400,Appartement,28.0,1.0,0.0,0
211800.0,31000,Appartement,54.0,1.0,0.0,0
164000.0,31400,Appartement,42.0,1.0,0.0,0
73000.0,31300,Appartement,22.0,1.0,0.0,0
149000.0,31200,Appartement,55.0,3.0,0.0,0
102760.0,31500,Appartement,59.0,3.0,0.0,0
14000.0,31100,Appartement,17.0,1.0,0.0,0
148080.0,31300,Appartement,44.0,3.0,0.0,0
200097.0,31400,Appartement,79.0,4.0,0.0,0
110250.0,31200,Appartement,22.0,1.0,0.0,0
120000.0,31000,Appartement,20.0,2.0,0.0,0
71500.0,31400,Appartement,20.0,1.0,0.0,0
215000.0,31400,Appartement,40.0,2.0,0.0,0
80000.0,31400,Appartement,23.0,1.0,0.0,0
118000.0,31200,Appartement,42.0,2.0,0.0,0
221000.0,31200,Appartement,69.0,3.0,0.0,0
170000.0,31200,Appartement,61.0,3.0,0.0,0
234740.0,31300,Appartement,52.0,2.0,0.0,0
170000.0,31300,Appartement,23.0,1.0,0.0,0
111000.0,31300,Appartement,27.0,1.0,0.0,0
267400.0,31000,Appartement,55.0,2.0,0.0,0
118700.0,31500,Appartement,20.0,1.0,0.0,0
119920.0,31200,Appartement,45.0,2.0,0.0,0
180000.0,31500,Appartement,68.0,4.0,0.0,0
82100.0,31200,Appartement,36.0,2.0,0.0,0
103000.0,31500,Appartement,55.0,3.0,0.0,0
124500.0,31200,Appartement,40.0,2.0,0.0,0
131500.0,31200,Appartement,42.0,2.0,0.0,0
262000.0,31500,Appartement,53.0,2.0,0.0,0
250600.0,31200,Appartement,63.0,3.0,0.0,0
94575.0,31500,Appartement,30.0,1.0,0.0,0
642500.0,31000,Appartement,125.0,4.0,0.0,0
220000.0,31300,Appartement,64.0,3.0,0.0,0
210000.0,31200,Appartement,72.0,3.0,0.0,0
475000.0,31500,Appartement,91.0,4.0,0.0,0
69000.0,31500,Appartement,22.0,1.0,0.0,0
474500.0,31000,Appartement,135.0,5.0,0.0,0
85000.0,31200,Appartement,31.0,1.0,0.0,0
262750.0,31200,Appartement,71.0,3.0,0.0,0
1520000.0,31500,Appartement,22.0,1.0,187.0,1
145000.0,31100,Appartement,100.0,4.0,0.0,0
106000.0,31000,Appartement,19.0,1.0,0.0,0
170000.0,31000,Appartement,30.0,2.0,0.0,0
228000.0,31300,Appartement,70.0,4.0,0.0,0
150000.0,31400,Appartement,31.0,1.0,0.0,0
199900.0,31500,Appartement,64.0,4.0,0.0,0
214500.0,31300,Appartement,96.0,5.0,0.0,0
102000.0,31100,Appartement,85.0,4.0,0.0,0
173000.0,31300,Appartement,81.0,4.0,0.0,0
113000.0,31200,Appartement,42.0,2.0,0.0,0
180000.0,31000,Appartement,63.0,3.0,0.0,0
142000.0,31500,Appartement,33.0,1.0,0.0,0
181100.0,31400,Appartement,77.0,5.0,0.0,0
395000.0,31500,Appartement,87.0,4.0,0.0,0
120000.0,31400,Appartement,42.0,2.0,0.0,0
220850.0,31500,Appartement,90.0,4.0,0.0,0
112000.0,31500,Appartement,46.0,2.0,0.0,0
247000.0,31400,Appartement,59.0,2.0,0.0,0
194100.0,31300,Appartement,44.0,3.0,0.0,0
322754.0,31000,Appartement,69.0,2.0,0.0,0
80000.0,31500,Appartement,24.0,1.0,0.0,0
267650.0,31200,Appartement,66.0,3.0,0.0,0
350000.0,31300,Appartement,79.0,3.0,0.0,0
252950.0,31200,Appartement,71.0,3.0,0.0,0
106470.0,31400,Appartement,25.0,2.0,0.0,0
258500.0,31100,Appartement,60.0,3.0,0.0,0
50000.0,31000,Appartement,25.0,1.0,0.0,0
100000.0,31100,Appartement,66.0,4.0,0.0,0
570000.0,31000,Appartement,92.0,4.0,0.0,0
222500.0,31500,Appartement,72.0,3.0,0.0,0
175000.0,31000,Appartement,33.0,1.0,0.0,0
145990.0,31500,Appartement,40.0,2.0,0.0,0
119000.0,31200,Appartement,42.0,2.0,0.0,0
105000.0,31200,Appartement,40.0,2.0,0.0,0
507700.0,31300,Appartement,101.0,5.0,0.0,0
50000.0,31200,Appartement,18.0,1.0,0.0,0
234000.0,31200,Appartement,67.0,4.0,0.0,0
100000.0,31500,Appartement,35.0,2.0,0.0,0
320900.0,31300,Appartement,86.0,5.0,0.0,0
143140.0,31200,Appartement,48.0,2.0,0.0,0
97702.0,31400,Appartement,25.0,1.0,0.0,0
128000.0,31200,Appartement,40.0,2.0,0.0,0
165000.0,31400,Appartement,55.0,3.0,0.0,0
106000.0,31400,Appartement,25.0,1.0,0.0,0
179000.0,31300,Appartement,61.0,3.0,0.0,0
150000.0,31100,Appartement,61.0,2.0,0.0,0
476000.0,31000,Appartement,96.0,4.0,0.0,0
141500.0,31100,Appartement,49.0,3.0,0.0,0
221700.0,31200,Appartement,51.0,3.0,0.0,0
